Tipo de Rede;Tipo de Monitoramento;Tipo;Data;Hora;Código Estação;Nome Estação;Nome Parâmetro;Unidade Medida;Média Horária;Média Móvel;Válido;Dt. Amostragem;Dt. Instalação;Dt. Retirada;Concentração;Taxa
A;CETESB;Dados Primários;07/06/2024;11:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,9;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;12:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,7;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;13:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;14:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;15:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;16:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;17:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;18:00;73;Congonhas;CO (Monóxido de Carbono);ppm;0,7;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;19:00;73;Congonhas;CO (Monóxido de Carbono);ppm;1,2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;20:00;73;Congonhas;CO (Monóxido de Carbono);ppm;1,9;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;21:00;73;Congonhas;CO (Monóxido de Carbono);ppm;2,2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;22:00;73;Congonhas;CO (Monóxido de Carbono);ppm;2,8;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;23:00;73;Congonhas;CO (Monóxido de Carbono);ppm;3,1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;24:00;73;Congonhas;CO (Monóxido de Carbono);ppm;3,5;-;Sim;-;-;-;-;-
