Tipo de Rede;Tipo de Monitoramento;Tipo;Data;Hora;Código Estação;Nome Estação;Nome Parâmetro;Unidade Medida;Média Horária;Média Móvel;Válido;Dt. Amostragem;Dt. Instalação;Dt. Retirada;Concentração;Taxa
A;CETESB;Dados Primários;06/06/2024;09:00;67;Sorocaba;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;10:00;67;Sorocaba;O3 (Ozônio);µg/m3;13;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;11:00;67;Sorocaba;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;12:00;67;Sorocaba;O3 (Ozônio);µg/m3;44;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;13:00;67;Sorocaba;O3 (Ozônio);µg/m3;59;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;14:00;67;Sorocaba;O3 (Ozônio);µg/m3;74;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;15:00;67;Sorocaba;O3 (Ozônio);µg/m3;78;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;16:00;67;Sorocaba;O3 (Ozônio);µg/m3;77;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;17:00;67;Sorocaba;O3 (Ozônio);µg/m3;65;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;18:00;67;Sorocaba;O3 (Ozônio);µg/m3;34;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;19:00;67;Sorocaba;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;20:00;67;Sorocaba;O3 (Ozônio);µg/m3;10;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;21:00;67;Sorocaba;O3 (Ozônio);µg/m3;27;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;22:00;67;Sorocaba;O3 (Ozônio);µg/m3;25;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;23:00;67;Sorocaba;O3 (Ozônio);µg/m3;7;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;24:00;67;Sorocaba;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;01:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;02:00;67;Sorocaba;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;03:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;04:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;05:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;06:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;07:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;08:00;67;Sorocaba;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;09:00;67;Sorocaba;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;10:00;67;Sorocaba;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;11:00;67;Sorocaba;O3 (Ozônio);µg/m3;29;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;12:00;67;Sorocaba;O3 (Ozônio);µg/m3;39;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;13:00;67;Sorocaba;O3 (Ozônio);µg/m3;54;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;14:00;67;Sorocaba;O3 (Ozônio);µg/m3;78;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;15:00;67;Sorocaba;O3 (Ozônio);µg/m3;86;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;16:00;67;Sorocaba;O3 (Ozônio);µg/m3;87;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;17:00;67;Sorocaba;O3 (Ozônio);µg/m3;71;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;18:00;67;Sorocaba;O3 (Ozônio);µg/m3;45;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;19:00;67;Sorocaba;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;20:00;67;Sorocaba;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;21:00;67;Sorocaba;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;22:00;67;Sorocaba;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;23:00;67;Sorocaba;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;07/06/2024;24:00;67;Sorocaba;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-
