Tipo de Rede;Tipo de Monitoramento;Tipo;Data;Hora;Código Estação;Nome Estação;Nome Parâmetro;Unidade Medida;Média Horária;Média Móvel;Válido;Dt. Amostragem;Dt. Instalação;Dt. Retirada;Concentração;Taxa
A;CETESB;Dados Primários;02/06/2024;02:00;280;Taubaté;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;03:00;280;Taubaté;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;04:00;280;Taubaté;O3 (Ozônio);µg/m3;10;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;05:00;280;Taubaté;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;07:00;280;Taubaté;O3 (Ozônio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;08:00;280;Taubaté;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;09:00;280;Taubaté;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;10:00;280;Taubaté;O3 (Ozônio);µg/m3;29;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;11:00;280;Taubaté;O3 (Ozônio);µg/m3;41;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;12:00;280;Taubaté;O3 (Ozônio);µg/m3;51;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;13:00;280;Taubaté;O3 (Ozônio);µg/m3;55;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;14:00;280;Taubaté;O3 (Ozônio);µg/m3;65;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;15:00;280;Taubaté;O3 (Ozônio);µg/m3;68;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;16:00;280;Taubaté;O3 (Ozônio);µg/m3;67;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;17:00;280;Taubaté;O3 (Ozônio);µg/m3;63;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;18:00;280;Taubaté;O3 (Ozônio);µg/m3;56;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;19:00;280;Taubaté;O3 (Ozônio);µg/m3;32;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;20:00;280;Taubaté;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;21:00;280;Taubaté;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;22:00;280;Taubaté;O3 (Ozônio);µg/m3;29;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;23:00;280;Taubaté;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;02/06/2024;24:00;280;Taubaté;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;01:00;280;Taubaté;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;02:00;280;Taubaté;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;03:00;280;Taubaté;O3 (Ozônio);µg/m3;14;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;04:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;05:00;280;Taubaté;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;07:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;08:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;09:00;280;Taubaté;O3 (Ozônio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;10:00;280;Taubaté;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;11:00;280;Taubaté;O3 (Ozônio);µg/m3;21;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;12:00;280;Taubaté;O3 (Ozônio);µg/m3;34;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;13:00;280;Taubaté;O3 (Ozônio);µg/m3;51;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;14:00;280;Taubaté;O3 (Ozônio);µg/m3;58;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;15:00;280;Taubaté;O3 (Ozônio);µg/m3;63;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;16:00;280;Taubaté;O3 (Ozônio);µg/m3;57;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;17:00;280;Taubaté;O3 (Ozônio);µg/m3;47;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;18:00;280;Taubaté;O3 (Ozônio);µg/m3;28;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;19:00;280;Taubaté;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;20:00;280;Taubaté;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;21:00;280;Taubaté;O3 (Ozônio);µg/m3;18;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;22:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;23:00;280;Taubaté;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;03/06/2024;24:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;01:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;02:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;03:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;04:00;280;Taubaté;O3 (Ozônio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;05:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;07:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;08:00;280;Taubaté;O3 (Ozônio);µg/m3;2;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;09:00;280;Taubaté;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;10:00;280;Taubaté;O3 (Ozônio);µg/m3;10;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;11:00;280;Taubaté;O3 (Ozônio);µg/m3;27;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;12:00;280;Taubaté;O3 (Ozônio);µg/m3;42;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;13:00;280;Taubaté;O3 (Ozônio);µg/m3;58;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;14:00;280;Taubaté;O3 (Ozônio);µg/m3;55;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;15:00;280;Taubaté;O3 (Ozônio);µg/m3;48;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;16:00;280;Taubaté;O3 (Ozônio);µg/m3;47;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;17:00;280;Taubaté;O3 (Ozônio);µg/m3;40;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;18:00;280;Taubaté;O3 (Ozônio);µg/m3;36;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;19:00;280;Taubaté;O3 (Ozônio);µg/m3;36;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;20:00;280;Taubaté;O3 (Ozônio);µg/m3;34;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;21:00;280;Taubaté;O3 (Ozônio);µg/m3;36;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;22:00;280;Taubaté;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;23:00;280;Taubaté;O3 (Ozônio);µg/m3;29;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;04/06/2024;24:00;280;Taubaté;O3 (Ozônio);µg/m3;27;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;01:00;280;Taubaté;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;02:00;280;Taubaté;O3 (Ozônio);µg/m3;17;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;03:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;04:00;280;Taubaté;O3 (Ozônio);µg/m3;24;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;05:00;280;Taubaté;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;07:00;280;Taubaté;O3 (Ozônio);µg/m3;6;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;08:00;280;Taubaté;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;09:00;280;Taubaté;O3 (Ozônio);µg/m3;14;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;10:00;280;Taubaté;O3 (Ozônio);µg/m3;26;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;11:00;280;Taubaté;O3 (Ozônio);µg/m3;40;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;12:00;280;Taubaté;O3 (Ozônio);µg/m3;50;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;13:00;280;Taubaté;O3 (Ozônio);µg/m3;59;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;14:00;280;Taubaté;O3 (Ozônio);µg/m3;65;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;15:00;280;Taubaté;O3 (Ozônio);µg/m3;72;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;16:00;280;Taubaté;O3 (Ozônio);µg/m3;70;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;17:00;280;Taubaté;O3 (Ozônio);µg/m3;66;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;18:00;280;Taubaté;O3 (Ozônio);µg/m3;52;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;19:00;280;Taubaté;O3 (Ozônio);µg/m3;30;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;20:00;280;Taubaté;O3 (Ozônio);µg/m3;7;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;21:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;22:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;23:00;280;Taubaté;O3 (Ozônio);µg/m3;1;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;05/06/2024;24:00;280;Taubaté;O3 (Ozônio);µg/m3;3;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;01:00;280;Taubaté;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;02:00;280;Taubaté;O3 (Ozônio);µg/m3;5;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;03:00;280;Taubaté;O3 (Ozônio);µg/m3;4;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;04:00;280;Taubaté;O3 (Ozônio);µg/m3;8;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;05:00;280;Taubaté;O3 (Ozônio);µg/m3;10;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;07:00;280;Taubaté;O3 (Ozônio);µg/m3;12;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;08:00;280;Taubaté;O3 (Ozônio);µg/m3;9;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;09:00;280;Taubaté;O3 (Ozônio);µg/m3;11;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;10:00;280;Taubaté;O3 (Ozônio);µg/m3;16;-;Sim;-;-;-;-;-
A;CETESB;Dados Primários;06/06/2024;11:00;280;Taubaté;O3 (Ozônio);µg/m3;23;-;Sim;-;-;-;-;-
